Date,Dividends
1977-04-01,0.01931
1977-07-01,0.01931
1977-10-03,0.02253
1977-12-30,0.02253
1978-04-03,0.02253
1978-06-30,0.02575
1978-10-02,0.02575
1978-12-29,0.02575
1979-04-02,0.02897
1979-06-29,0.02897
1979-10-01,0.02897
1979-12-28,0.02897
1980-03-28,0.03219
1980-06-27,0.03219
1980-09-29,0.03219
1980-12-26,0.03219
1981-03-30,0.03219
1981-06-29,0.03219
1981-10-05,0.03219
1982-01-04,0.0354
1982-07-02,0.0354
1982-10-04,0.0354
1983-01-03,0.03862
1983-04-04,0.03862
1983-07-01,0.0412
1983-10-03,0.0412
1983-12-30,0.0412
1984-04-02,0.0412
1984-06-29,0.0412
1984-10-01,0.0412
1984-12-28,0.0412
1985-03-29,0.0412
1985-06-28,0.0412
1985-09-30,0.04377
1985-12-27,0.3396
1986-03-27,0.04377
1986-03-31,0.3396
1986-06-27,0.3396
1986-09-29,0.3396
1986-12-26,0.3594
1987-03-30,0.3798
1987-06-26,0.1899
1987-09-29,0.08754
1987-10-05,0.1899
1987-12-31,0.04892
1988-01-04,0.1899
1988-04-04,0.1899
1988-07-01,0.1899
1988-10-03,0.1899
1988-12-30,0.2097
1989-04-03,0.2097
1989-06-30,0.2097
1989-10-02,0.2097
1989-12-29,0.2298
1990-04-02,0.2298
1990-06-29,0.2298
1990-10-01,0.2298
1990-12-28,0.2298
1991-04-01,0.2298
1991-06-28,0.2298
1991-09-30,0.2499
1991-12-27,0.2499
1992-03-30,0.2499
1992-06-26,0.2499
1992-09-28,0.2499
1993-01-04,0.2499
1993-03-29,0.2499
1993-07-02,0.2499
1993-10-04,0.2499
1994-01-03,0.2499
1994-04-04,0.2499
1994-07-01,0.2247
1994-10-03,0.2247
1994-12-30,0.225
1995-04-03,0.225
1995-07-05,0.225
1995-10-11,0.225
1996-01-03,0.225
1996-04-02,0.225
1996-07-02,0.225
1996-10-09,0.225
1996-12-31,0.225
1997-04-02,0.225
1997-07-01,0.225
1997-10-01,0.225
1997-12-30,0.225
1998-04-07,0.225
1998-06-30,0.225
1998-10-07,0.225
1999-01-06,0.225
1999-03-30,0.225
1999-06-30,0.225
1999-10-06,0.225
2000-01-05,0.225
2000-04-20,0.24
2000-07-05,0.08
2000-10-04,0.08
2001-01-03,0.08
2001-04-04,0.08
2001-07-03,0.08
2001-10-03,0.08
2002-01-02,0.08
2002-04-03,0.08
2002-07-02,0.08
2002-10-02,0.08
2002-12-31,0.08
2003-04-02,0.08
2003-07-01,0.1
2003-10-01,0.1
2003-12-30,0.1
2004-03-31,0.1
2004-06-30,0.1
2004-10-06,0.12
2005-01-05,0.12
2005-03-30,0.12
2005-06-29,0.12
2005-10-05,0.12
2006-01-04,0.12
2006-04-05,0.12
2006-07-05,0.15
2006-10-04,0.15
2007-01-03,0.15
2007-04-03,0.15
2007-07-03,0.15
2007-10-03,0.15
2008-01-02,0.18
2008-04-09,0.18
2008-07-09,0.18
2008-10-01,0.18
2009-01-07,0.18
2009-04-01,0.18
2009-06-30,0.18
2009-09-30,0.18
2010-01-07,0.18
2010-03-30,0.18
2010-06-30,0.18
2010-10-06,0.18
2011-01-05,0.18
2011-04-06,0.18
2011-06-29,0.18
2011-10-05,0.18
2012-01-04,0.18
2012-04-03,0.2
2012-07-03,0.2
2012-10-03,0.2
2013-01-02,0.2
2013-04-03,0.2
2013-07-02,0.23
2013-10-02,0.23
2014-01-08,0.23
2014-04-02,0.23
2014-07-09,0.26
2014-10-01,0.26
2015-01-07,0.26
2015-03-31,0.26
2015-06-30,0.29
2015-10-07,0.29
2016-01-06,0.29
2016-04-06,0.29
2016-06-29,0.29
2016-10-05,0.32
2017-01-04,0.32
2017-04-05,0.32
2017-07-05,0.32
2017-10-05,0.35
2018-01-04,0.35
2018-04-05,0.35
2018-07-05,0.35
2018-10-04,0.39
2019-01-03,0.39
2019-04-04,0.39
2019-07-03,0.39
2019-10-03,0.43
2020-01-02,0.43
2020-04-02,0.43
2020-07-01,0.43
